UPC1, Item, Descrption, Cost, Price, Category, SubCategory, SubCategory2, SubCategory3, Vendor, GR, GC, VR, VC, Total Inventory
40005260001,800807,,$3.57 ,,,,,,,,,,,
40005261001,800811,,$3.57 ,,,,,,,,,,,
40005262001,800815,,$3.52 ,,,,,,,,,,,
40005264001,800819,,$3.52 ,,,,,,,,,,,
40005271001,     B380529,,$18.75 ,,,,,,,,,,,
40005272001,     B391418,,$15.75 ,,,,,,,,,,,
40005273001,     B410901,,$22.75 ,,,,,,,,,,,
40005274001,     B410902,,$22.75 ,,,,,,,,,,,
40005280001,    PE489521,,$19.75 ,,,,,,,,,,,
40005281001,     B372602,,$21.75 ,,,,,,,,,,,
40005283001,     B407910,,$16.75 ,,,,,,,,,,,
40005290001,     R101701,,$15.30 ,,,,,,,,,,,
40005292001,     A748909,,$11.30 ,,,,,,,,,,,
40005293001,     A752602,,$15.30 ,,,,,,,,,,,
40005299001,6129708,,$16.91 ,,,,,,,,,,,
40005304001,     GJ01816,,$13.26 ,,,,,,,,,,,
40005305001,     GJ01820,,$13.26 ,,,,,,,,,,,
40005318001,    WB134800,,$2.25 ,,,,,,,,,,,
40005323001,136412,,$3.64 ,,,,,,,,,,,
40005324001,124710,,$2.47 ,,,,,,,,,,,
40005325001,143114,,$4.31 ,,,,,,,,,,,
40005329001,947900,,$6.65 ,,,,,,,,,,,
40005343001,478520,,$10.50 ,,,,,,,,,,,
40005345001,448831,,$13.75 ,,,,,,,,,,,
40005346001,1039016,,$14.00 ,,,,,,,,,,,
40005355001,805115,,$16.80 ,,,,,,,,,,,
40005356001,    Palmer04,,$11.68 ,,,,,,,,,,,
40005357001,    Palmer06,,$12.68 ,,,,,,,,,,,
40005359001,111219,,$18.61 ,,,,,,,,,,,
40005361001,      20-228,,$16.80 ,,,,,,,,,,,
40005363001,275022,,$7.50 ,,,,,,,,,,,
40005365001,7049914,,$16.25 ,,,,,,,,,,,
40005367001,180329,,$12.83 ,,,,,,,,,,,
40005368001,180327,,$12.83 ,,,,,,,,,,,
40005369001,    APPLE101,,$21.64 ,,,,,,,,,,,
40005370001,    APPLE103,,$21.64 ,,,,,,,,,,,
40005372001,13301,,$15.50 ,,,,,,,,,,,
40005373001,42703,,$3.50 ,,,,,,,,,,,
40005374001,42701,,$3.50 ,,,,,,,,,,,
40005375001,208609,,$18.75 ,,,,,,,,,,,
40005376001,14815,,$8.00 ,,,,,,,,,,,
40005384001,     S322200,,$4.50 ,,,,,,,,,,,
40005389001,399211,,$15.28 ,,,,,,,,,,,
40005401001,1285401,,$11.25 ,,,,,,,,,,,
40005405001,135612,,$3.56 ,,,,,,,,,,,
40005410001,     DK22100,,$7.05 ,,,,,,,,,,,
40005412001,104515,,$16.00 ,,,,,,,,,,,
40005413001,155802,,$16.00 ,,,,,,,,,,,
40005414001,795719,,$8.25 ,,,,,,,,,,,
40005418001,171604,,$17.27 ,,,,,,,,,,,
40005424001,115004,Cluster Fork,$6.00 ,,,,,,,,,,,
40005425001,528512,,$18.75 ,,,,,,,,,,,
40005435001,10157536,,$9.65 ,,,,,,,,,,,
40005441001,20155587,,$6.40 ,,,,,,,,,,,
40005451001,705827,,$17.00 ,,,,,,,,,,,
40005452001,211201,,$15.75 ,,,,,,,,,,,
40005457001,134412,,$3.44 ,,,,,,,,,,,
40005460001,118410,,$1.84 ,,,,,,,,,,,
40005465001,120020,,$16.25 ,,,,,,,,,,,
40005470001,233709,,$12.00 ,,,,,,,,,,,
40005474001,26916,,$22.50 ,,,,,,,,,,,
40005475001,15933403,,$21.00 ,,,,,,,,,,,
40005482001,7721,,$21.00 ,,,,,,,,,,,
40005483001,662820,,$14.50 ,,,,,,,,,,,
40005491001,     13T8214,,$10.44 ,,,,,,,,,,,
40005495001,     91D6629,,$12.44 ,,,,,,,,,,,
40005504001,    CML00209,,$5.22 ,,,,,,,,,,,
40005512001,       T2902,,$9.26 ,,,,,,,,,,,
40005513001,       T6811,,$9.26 ,,,,,,,,,,,
40005515001,       T4902,,$11.26 ,,,,,,,,,,,
40005518001,119410,,$1.94 ,,,,,,,,,,,
40005519001,132212,,$3.22 ,,,,,,,,,,,
40005521001,701018,,$9.75 ,,,,,,,,,,,
40005524001,267520,,$6.75 ,,,,,,,,,,,
40005534001,705708,,$19.25 ,,,,,,,,,,,
40005537001,157804,,$21.25 ,,,,,,,,,,,
40005539001,12900,,$13.67 ,,,,,,,,,,,
40005540001,10024300,,$12.67 ,,,,,,,,,,,
40005544001,124100,,$15.67 ,,,,,,,,,,,
40005546001,8100,,$6.67 ,,,,,,,,,,,
40005561001,900101,,$8.00 ,,,,,,,,,,,
40005562001,908608,,$4.05 ,,,,,,,,,,,
40005565001,    CML00204,,$5.15 ,,,,,,,,,,,
40005571001,    TB000120,,$2.25 ,,,,,,,,,,,
40005572001,46112,,$8.25 ,,,,,,,,,,,
40005573001,227420,,$8.25 ,,,,,,,,,,,
40005577001,68504,,$17.35 ,,,,,,,,,,,
40005578001,806214,,$21.75 ,,,,,,,,,,,
40005583001,492309,,$12.25 ,,,,,,,,,,,
40005588001,257904,,$17.06 ,,,,,,,,,,,
40005591001,46122,,$8.25 ,,,,,,,,,,,
40005595001,806232,,$21.75 ,,,,,,,,,,,
40005597001,180900,,$13.00 ,,,,,,,,,,,
40005601001,1164402,,$18.00 ,,,,,,,,,,,
40005602001,137104,,$21.25 ,,,,,,,,,,,
40005603001,137111,,$21.25 ,,,,,,,,,,,
40005607001,110020,,$16.00 ,,,,,,,,,,,
40005610001,532513,,$17.50 ,,,,,,,,,,,
40005611001,663313,,$16.25 ,,,,,,,,,,,
40005612001,10319,,$9.25 ,,,,,,,,,,,
40005613001,10304,,$9.25 ,,,,,,,,,,,
40005615001,1211201,,$21.15 ,,,,,,,,,,,
40005616001,1211230,,$21.15 ,,,,,,,,,,,
40005617001,     JD1102S,,$44.69 ,,,,,,,,,,,
40005621001,1042304,,$13.35 ,,,,,,,,,,,
40005622001,1092608,,$22.10 ,,,,,,,,,,,
40005623001,1197932,,$10.35 ,,,,,,,,,,,
40005625001,132812,,$3.28 ,,,,,,,,,,,
40005629001,789200,,$8.50 ,,,,,,,,,,,
40005630001,1384916,,$10.00 ,,,,,,,,,,,
40005634001,700215,,$17.50 ,,,,,,,,,,,
40005635001,920308,,$19.75 ,,,,,,,,,,,
40005638001,824432,,$10.50 ,,,,,,,,,,,
40005640001,178311,,$10.50 ,,,,,,,,,,,
40005643001,530009001,,$10.50 ,,,,,,,,,,,
40005645001,349402,,$19.50 ,,,,,,,,,,,
40005647001,244308,,$17.75 ,,,,,,,,,,,
40005648001,963727,,$11.40 ,,,,,,,,,,,
40005649001,572102,,$12.40 ,,,,,,,,,,,
40005658001,305104,,$15.00 ,,,,,,,,,,,
40005661001,6250232,,$5.00 ,,,,,,,,,,,
40005662001,125111,,$10.45 ,,,,,,,,,,,
40005663001,106502,,$16.40 ,,,,,,,,,,,
40005664001,1166616,,$17.86 ,,,,,,,,,,,
40005665001,1174720,,$18.86 ,,,,,,,,,,,
40005673001,324832,,$15.25 ,,,,,,,,,,,
40005674001,324804,,$15.25 ,,,,,,,,,,,
40005677001,270202,,$13.00 ,,,,,,,,,,,
40005681001,294013,,$12.45 ,,,,,,,,,,,
40005698001,35428,,$12.37 ,,,,,,,,,,,
40005702001,7650302,,$17.25 ,,,,,,,,,,,
40005704001,1320913,,$11.75 ,,,,,,,,,,,
40005709001,31202,,$6.00 ,,,,,,,,,,,
40005711001,490008,,$9.25 ,,,,,,,,,,,
40005712001,490013,,$9.25 ,,,,,,,,,,,
40005713001,701000,,$9.75 ,,,,,,,,,,,
40005718001,     BC02400,,$5.85 ,,,,,,,,,,,
40005719001,   ,  ,0,15,  ,  ,  ,  ,  ,6,1,0,0,7
40005719001,    CML00200,,$5.10 ,,,,,,,,,,,
40005720001,   ,  ,0,15,  ,  ,  ,  ,  ,1,0,0,0,1
40005720001,    CML01800,,$5.10 ,,,,,,,,,,,
40005721001,   ,  ,0,8,  ,  ,  ,  ,  ,7,1,0,0,8
40005721001,    TB000100,,$2.20 ,,,,,,,,,,,
40005722001,   ,  ,0,12,  ,  ,  ,  ,  ,1,1,0,0,2
40005722001,    TB010500,,$3.85 ,,,,,,,,,,,
40005723001,     TBA0100,,$4.10 ,,,,,,,,,,,
40005724001,549614,,$16.50 ,,,,,,,,,,,
40005725001,541915,,$10.75 ,,,,,,,,,,,
40005728001,572602,,$20.50 ,,,,,,,,,,,
40005730001,853602,,$10.00 ,,,,,,,,,,,
40005731001,8176411,,$17.75 ,,,,,,,,,,,
40005732001,590902,,$11.50 ,,,,,,,,,,,
40005734001,601332,,$15.50 ,,,,,,,,,,,
40005735001,372520,,$7.25 ,,,,,,,,,,,
40005737001,555718,,$5.57 ,,,,,,,,,,,
40005739001,575500,,$3.78 ,,,,,,,,,,,
40005740001,875500,,$2.75 ,,,,,,,,,,,
40005741001,225602,,$13.00 ,,,,,,,,,,,
40005742001,225616,,$13.00 ,,,,,,,,,,,
40005746001,601913,,$14.50 ,,,,,,,,,,,
40005751001,122300,,$17.66 ,,,,,,,,,,,
40005754001,734004,,$10.25 ,,,,,,,,,,,
40005756001,173232,,$6.50 ,,,,,,,,,,,
40005757001,375315,,$12.50 ,,,,,,,,,,,
40005760001,841519,,$10.00 ,,,,,,,,,,,
40005762001,327108,,$12.00 ,,,,,,,,,,,
40005765001,141532,,$18.50 ,,,,,,,,,,,
40005772001,600,,$4.50 ,,,,,,,,,,,
40005780001,123904,,$10.25 ,,,,,,,,,,,
40005782001,1319619,,$12.50 ,,,,,,,,,,,
40005784001,1625108,,$16.00 ,,,,,,,,,,,
40005785001,874626,,$19.50 ,,,,,,,,,,,
40005786001,1187108,,$16.25 ,,,,,,,,,,,
40005788001,1199716,,$15.25 ,,,,,,,,,,,
40005791001,126707,,$12.50 ,,,,,,,,,,,
40005792001,126714,,$12.60 ,,,,,,,,,,,
40005793001,535716,,$3.57 ,,,,,,,,,,,
40005794001,551818,,$5.18 ,,,,,,,,,,,
40005797001,343516,,$4.35 ,,,,,,,,,,,
40005798001,46401,,$11.00 ,,,,,,,,,,,
40005803001,187220,,$15.25 ,,,,,,,,,,,
40005815001,   ,  ,0,16,  ,  ,  ,  ,  ,1,1,0,0,2
40005815001,    CMLX0100,,$5.85 ,,,,,,,,,,,
40005816001,   ,  ,0,18,  ,  ,  ,  ,  ,0,1,0,0,1
40005816001,     LG00200,,$6.70 ,,,,,,,,,,,
40005818001,     TBX0200,,$3.85 ,,,,,,,,,,,
40005819001,381808,,$17.25 ,,,,,,,,,,,
40005822001,954732,,$18.75 ,,,,,,,,,,,
40005824001,432801,,$9.25 ,,,,,,,,,,,
40005825001,432832,,$9.25 ,,,,,,,,,,,
40005832001,1201202,,$10.50 ,,,,,,,,,,,
40005838001,581200,,$18.25 ,,,,,,,,,,,
40005843001,31801,,$17.00 ,,,,,,,,,,,
40005844001,29532,,$17.00 ,,,,,,,,,,,
40005855001,17711,,$17.00 ,,,,,,,,,,,
40005856001,17701,,$17.00 ,,,,,,,,,,,
40005858001,644708,,$13.25 ,,,,,,,,,,,
40005859001,900211,,$12.25 ,,,,,,,,,,,
40005863001,111102,,$9.35 ,,,,,,,,,,,
40005865001,226902,,$9.35 ,,,,,,,,,,,
40005866001,100502,,$10.35 ,,,,,,,,,,,
40005871001,1210409,,$12.10 ,,,,,,,,,,,
40005873001,1187026,,$11.10 ,,,,,,,,,,,
40005875001,1195509,,$14.10 ,,,,,,,,,,,
40005877001,1214213,,$11.10 ,,,,,,,,,,,
40005879001,    CM000100,,$4.00 ,,,,,,,,,,,
40005883001,22201,,$9.50 ,,,,,,,,,,,
40005885001,  Cardigan09,,$6.95 ,,,,,,,,,,,
40005888001,813709,,$13.50 ,,,,,,,,,,,
40005889001,212100,,$14.50 ,,,,,,,,,,,
40005893001,22203,,$9.50 ,,,,,,,,,,,
40005894001,500100,,$9.50 ,,,,,,,,,,,
40005898001,213400,,$3.75 ,,,,,,,,,,,
40005905001,940602,,$18.75 ,,,,,,,,,,,
40005907001,185912,,$24.25 ,,,,,,,,,,,
40005911001,185830,,$24.25 ,,,,,,,,,,,
40005912001,185814,,$24.25 ,,,,,,,,,,,
40005916001,50109,Pickup Lines and Come-Ons,$5.00 ,,,,,,,,,,,
40005918001,185813,,$24.25 ,,,,,,,,,,,
40005920001,4602,,$12.40 ,,,,,,,,,,,
40005923001,9415,,$8.40 ,,,,,,,,,,,
40005925001,943232,,$12.50 ,,,,,,,,,,,
40005929001,719812,,$11.60 ,,,,,,,,,,,
40005939001,2482102,,$7.25 ,,,,,,,,,,,
40005941001,1104608,,$11.75 ,,,,,,,,,,,
40005942001,1104601,,$11.75 ,,,,,,,,,,,
40005947001,926804,,$18.75 ,,,,,,,,,,,
40005950001,43202,,$9.25 ,,,,,,,,,,,
40005951001,2130302,,$9.25 ,,,,,,,,,,,
40005954001,200000,,$3.75 ,,,,,,,,,,,
40005965001,76314,,$14.00 ,,,,,,,,,,,
40005975001,110301,,$16.75 ,,,,,,,,,,,
40005978001,893532,,$15.50 ,,,,,,,,,,,
40005979001,     DR00700,,$7.20 ,,,,,,,,,,,
40005980001,      SL1100,,$6.00 ,,,,,,,,,,,
40005981001,202200,,$29.00 ,,,,,,,,,,,
40005984001,52300,,$17.40 ,,,,,,,,,,,
40005987001,604800,,$7.00 ,,,,,,,,,,,
40005989001,137300,,$14.50 ,,,,,,,,,,,
40005990001,2500,,$15.00 ,,,,,,,,,,,
40005992001,724600,,$14.00 ,,,,,,,,,,,
40005997001,685004,,$17.25 ,,,,,,,,,,,
40005998001,1084201,,$10.50 ,,,,,,,,,,,
40005999001,54514,,$18.75 ,,,,,,,,,,,
40006003001,148332,,$9.75 ,,,,,,,,,,,
40006004001,148304,,$9.75 ,,,,,,,,,,,
40006008001,974708,,$17.75 ,,,,,,,,,,,
40006012001,1003501,,$6.50 ,,,,,,,,,,,
40006018001,125101,,$9.75 ,,,,,,,,,,,
40006021001,342716,,$11.00 ,,,,,,,,,,,
40006027001,502309,,$14.50 ,,,,,,,,,,,
40006030001,219215,,$15.50 ,,,,,,,,,,,
40006031001,883000,,$2.75 ,,,,,,,,,,,
40006032001,883800,,$3.25 ,,,,,,,,,,,
40006034001,945902,,$19.00 ,,,,,,,,,,,
40006038001,593804,,$9.25 ,,,,,,,,,,,
40006039001,27107,,$10.50 ,,,,,,,,,,,
40006042001,1307,,$18.00 ,,,,,,,,,,,
40006043001,1196109,,$18.25 ,,,,,,,,,,,
40006047001,1209404,,$19.25 ,,,,,,,,,,,
40006049001,1226832,,$15.25 ,,,,,,,,,,,
40006051001,1224402,,$15.25 ,,,,,,,,,,,
40006057001,35601,,$13.00 ,,,,,,,,,,,
40006058001,35501,,$19.00 ,,,,,,,,,,,
40006061001,148032,,$15.00 ,,,,,,,,,,,
40006062001,5032702,,$15.25 ,,,,,,,,,,,
40006063001,6147908,,$16.00 ,,,,,,,,,,,
40006066001,187111,,$24.25 ,,,,,,,,,,,
40006070001,792911,,$12.25 ,,,,,,,,,,,
40006071001,657404,,$12.25 ,,,,,,,,,,,
40006075001,225500,,$3.75 ,,,,,,,,,,,
40006078001,397202,,$9.25 ,,,,,,,,,,,
40006080001,497602,,$18.25 ,,,,,,,,,,,
40006082001,545711,,$17.00 ,,,,,,,,,,,
40006087001,7620,,$11.75 ,,,,,,,,,,,
40006092001,273308,,$11.25 ,,,,,,,,,,,
40006094001,1013608,,$9.50 ,,,,,,,,,,,
40006097001,5074701,,$12.00 ,,,,,,,,,,,
40006098001,5074800,,$14.00 ,,,,,,,,,,,
40006099001, L4016SSR459,,$35.00 ,,,,,,,,,,,
40006100001,31308308,,$11.70 ,,,,,,,,,,,
40006106001,5077300,,$17.00 ,,,,,,,,,,,
40006107001,81100,,$12.75 ,,,,,,,,,,,
40006108001,40032,,$13.50 ,,,,,,,,,,,
40006110001,875801,,$10.25 ,,,,,,,,,,,
40006111001,6338211,,$6.00 ,,,,,,,,,,,
40006112001,637200,,$15.50 ,,,,,,,,,,,
40006113001,432800,,$8.75 ,,,,,,,,,,,
40006118001,     BC00200,,$3.80 ,,,,,,,,,,,
40006120001,     D886609,,$25.75 ,,,,,,,,,,,
40006122001,928920,,$17.25 ,,,,,,,,,,,
40006123001,700911,,$11.75 ,,,,,,,,,,,
40006124001,943011,,$14.25 ,,,,,,,,,,,
40006126001,71014,,$11.25 ,,,,,,,,,,,
40006128001,2421911,,$13.50 ,,,,,,,,,,,
40006129001,1276902,,$15.25 ,,,,,,,,,,,
40006130001,1288832,,$17.25 ,,,,,,,,,,,
40006132001,1251604,,$13.25 ,,,,,,,,,,,
40006133001,1264409,,$16.25 ,,,,,,,,,,,
40006134001,302707,,$12.50 ,,,,,,,,,,,
40006139001,506701,,$11.17 ,,,,,,,,,,,
40006148001,6501,,$12.17 ,,,,,,,,,,,
40006149001,     2LPLBV8,Lip Butter - Various,-,,,,,,,,,,,
40006150001,   , Tank Seamless Sand ,0,26, Apparel , Top ,  ,  ,  ,0,0,0,1,1
40006150001,    AMBSAND3,Tank Seamless Sand,-,,,,,,,,,,,
40006151001,   , Tank Seamless Pink ,0,26, Apparel , Top ,  ,  ,  ,0,0,0,1,1
40006151001,     AMBPNK4,Tank Seamless Pink,-,,,,,,,,,,,
40006152001,   , Tank Seamless Coral ,0,26, Apparel , Top , Tank ,  ,  ,0,0,0,2,2
40006152001,     AMBCRL5,Tank Seamless Coral,-,,,,,,,,,,,
40006153001,   , Classic 3/4 Sleeve Ivory ,0,38, Apparel ,  ,  ,  ,  ,0,0,3,1,4
40006153001,    AMB3/4IV,Classic 3/4 Sleeve Ivory,-,,,,,,,,,,,
40006154001,     AHCHIF3,Chiffon Ruffle - Sale,-,,,,,,,,,,,
40006155001,      FPPRW1,Perriwinkle Trapeze Cotton T SS,-,,,,,,,,,,,
40006156001,     FPLILAC,Lilac SS - Sale,-,,,,,,,,,,,
40006157001,    FPSLSWT1,Raisin SL Sweater - Sale,-,,,,,,,,,,,
40006158001,    FPSLCAR2,SL Cardigan - Sale,-,,,,,,,,,,,
40006159001,     FPUNIO3,Union Black SS - Sale,-,,,,,,,,,,,
40006160001,      FPWHT9,White - Sale,-,,,,,,,,,,,
40006161001,     FPHLIV1,Ivory Hi/Low SS - Sale,-,,,,,,,,,,,
40006162001,      FPLNN4,Linen Combo - Sale,-,,,,,,,,,,,
40006163001,     FPTNCM6,Mint Tunic - Sale,-,,,,,,,,,,,
40006164001,      FPNVY8,Navy - Sale,-,,,,,,,,,,,
40006165001,      FPWHT9,White - Sale,-,,,,,,,,,,,
40006166001,     FPFLRL1,Black Floral Shirt - Sale,-,,,,,,,,,,,
40006167001,     FPINDG3,Indigo Shirt - Sale,-,,,,,,,,,,,
40006168001,     FPFLRS2,Scarlet - Floral - Sale,-,,,,,,,,,,,
40006169001,     FPAGVE4,Agave - Sale,-,,,,,,,,,,,
40006170001,      FPDEM5,Dark Emerald - Sale,-,,,,,,,,,,,
40006171001,    FPTHRCR7,Cream Thermal - Sale,-,,,,,,,,,,,
40006172001,     FPKNTB9,Black Knit - Sale,-,,,,,,,,,,,
40006173001,     FPKNTG1,Grey Knit - Sale,-,,,,,,,,,,,
40006174001,    FPCRDRS2,Rose Knit Cardigan - Sale,-,,,,,,,,,,,
40006175001,    FPCRDBL3,Black Knit Cardigan - Sale,-,,,,,,,,,,,
40006176001,    FPTWBTN4,Ivory Tee w/Buttons - Sale,-,,,,,,,,,,,
40006177001,     FPFLRS3,Black Floral Stripes - Sale,-,,,,,,,,,,,
40006178001,     FPMDNT8,Baja/Midnight Sweater,-,,,,,,,,,,,
40006179001,      FPMNT9,Mint Sweater,-,,,,,,,,,,,
40006180001,     FPCAYN1,Cayenne Sweater,-,,,,,,,,,,,
40006181001,      FPMSH2,Mushroom Sweater,-,,,,,,,,,,,
40006182001,     FPIVCB3,Ivory Comb SL Sweater,-,,,,,,,,,,,
40006183001,     FLCHBL5,Black Chenille,-,,,,,,,,,,,
40006184001,    FPSHGIV7,Ivory Shag,-,,,,,,,,,,,
40006185001,    FPSHGTP8,Taupe Shag,-,,,,,,,,,,,
40006186001,    FPSHGFS9,Fuschia Shag,-,,,,,,,,,,,
40006187001,    FPSHGDF1,Deep Forest Shag,-,,,,,,,,,,,
40006188001,     FPITNKW,Tanks - Various,-,,,,,,,,,,,
40006189001,    FSHTWST2,Twist Tank - Sale,-,,,,,,,,,,,
40006190001,     FSHVNK5,V-Neck Steel - Sale,-,,,,,,,,,,,
40006191001,    FSHTHRM6,Flowy Thermal - Sale,-,,,,,,,,,,,
40006192001,     FSHTHR8,Thermal Round - Sale,-,,,,,,,,,,,
40006193001,     GHLIFE8,Shirt-LIFE.Nailed It,-,,,,,,,,,,,
40006194001,     GHGANG9,Shirt-Good Gangster,-,,,,,,,,,,,
40006195001,    GHFOLLW1,Shirt-Dreams-Following,-,,,,,,,,,,,
40006196001,    GHEVERY2,Shirt-Everyone,-,,,,,,,,,,,
40006197001,     GHNOON3,Shirt-Noone Looks Back,-,,,,,,,,,,,
40006198001,    HLBDBLS6,Beaded Blouse,-,,,,,,,,,,,
40006199001,    HLSWTCH1,Sweater - Charcoal,-,,,,,,,,,,,
40006200001,   , SS T-Shirt - Various ,0,34, Apparel , Top , T Shirt ,  , Local Celebrity ,0,0,0,2,2
40006200001,    LCTSHRT5,SS T-Shirt - Various,-,,,,,,,,,,,
40006201001,   , LS Group Hug ,0,62, Apparel , Top ,  ,  ,  ,0,0,0,1,1
40006201001,      LCGRP6,LS Group Hug,-,,,,,,,,,,,
40006202001,   , LS Local Celebrity ,0,62, Apparel , Top ,  ,  ,  ,0,0,0,1,1
40006202001,       LCLC7,LS Local Celebrity,-,,,,,,,,,,,
40006203001,     LLASTR4,Cardigan Roundneck Asteria Black,-,,,,,,,,,,,
40006204001,      LLRAG6,Raglan Sweater,-,,,,,,,,,,,
40006205001,    LLCRDIV2,Cardigan Long Ivory,-,,,,,,,,,,,
40006206001,    LLCRDGR3,Cardigan Long Green,-,,,,,,,,,,,
40006207001,    LLCRDBL4,Cardigan Long Blue,-,,,,,,,,,,,
40006208001,    LLCRDBC5,Cardigan Long Black,-,,,,,,,,,,,
40006209001,    LLSKJCK1,Smoking Jacket,-,,,,,,,,,,,
40006210001,      NNSWT7,Sweatshirt,-,,,,,,,,,,,
40006211001,     NNSHAS8,Mt. Shasta Tee,-,,,,,,,,,,,
40006212001,     NNANNA9,Anna,-,,,,,,,,,,,
40006213001,     NNWBTN1,Tee w/buttons,-,,,,,,,,,,,
40006214001,     NNVNCK2,V-Neck - Various colors,-,,,,,,,,,,,
40006215001,     NNALLV3,Allie Deep V,-,,,,,,,,,,,
40006216001,     NNTSHR4,T- Shirt,-,,,,,,,,,,,
40006217001,      NNKRN4,Karine - Navy,-,,,,,,,,,,,
40006218001,      NNKRR5,Karine - Red - Sale,-,,,,,,,,,,,
40006219001,     NNFRGR4,Priscilla Fringe - Grey,-,,,,,,,,,,,
40006220001,     NNFRGB5,Priscilla Fringe - Black,-,,,,,,,,,,,
40006221001,      NNTNK6,Brooklyn?Tank B/W,-,,,,,,,,,,,
40006222001,     PPLADR6,Glenridge,-,,,,,,,,,,,
40006223001,    PPLAKNT7,Snowfall Knit,-,,,,,,,,,,,
40006224001,    PPLAPLL8,Silvertone Pullover,-,,,,,,,,,,,
40006225001,    PPLASWT9,Desert Sweater,-,,,,,,,,,,,
40006226001,    PPLAHEN3,Wildwood Henley,-,,,,,,,,,,,
40006227001,    PPLAPLL9,White Mtn Pullover,-,,,,,,,,,,,
40006228001,   , Shane Cardigan ,0,94, Apparel ,  ,  ,  ,  ,0,0,0,3,3
40006228001,    PPLASHC4,Shane Cardigan,-,,,,,,,,,,,
40006229001,      RRKEV2,Kevin V-Neck,-,,,,,,,,,,,
40006230001,     WFLOST6,Lost Sweater,-,,,,,,,,,,,
40006231001,      WFBCH4,Beach Club,-,,,,,,,,,,,
40006232001,    WTRAGSKY,Big Raglan Sky,-,,,,,,,,,,,
40006233001,      WTBBYW,Baby White,-,,,,,,,,,,,
40006234001,     WTTNKB1,Extreme Tank Black,-,,,,,,,,,,,
40006235001,     WUSFRG4,Fringe Vest,-,,,,,,,,,,,
40006236001,     FPTNCCR,Cream Tunic/Dress - Sale,-,,,,,,,,,,,
40006237001,     FPCMBL7,Slip Voile Trapeze?Combo - Sale,-,,,,,,,,,,,
40006238001,   , Black Skirt - Sale ,0,48, Apparel ,  ,  ,  ,  ,0,0,0,1,1
40006238001,     FPSKRT4,Black Skirt - Sale,-,,,,,,,,,,,
40006239001,     FPIDRS1,Lace Dress Bl/Navy,-,,,,,,,,,,,
40006240001,    FPTLLST5,Tulle Skirt Long,-,,,,,,,,,,,
40006241001,      FPMAXI,Ivory Maxi,-,,,,,,,,,,,
40006242001,    FPSKTLC1,Black Knit Skirt w/Lace,-,,,,,,,,,,,
40006243001,    FPLCSKT1,Skirt?w/Long Lace,-,,,,,,,,,,,
40006244001,     HLNSDR7,Navy Stripe Dress,-,,,,,,,,,,,
40006245001,      MUMUCR,Carrie Mini,-,,,,,,,,,,,
40006246001,     MUMULNG,Charlotte Black Lon Skirt,-,,,,,,,,,,,
40006247001,    PPLADRS5,Shawnee Dress,-,,,,,,,,,,,
40006248001,    PPLAGWN2,Gwen Dress,-,,,,,,,,,,,
40006249001,    PPLATAP3,Tapestry Dress,-,,,,,,,,,,,
40006250001,     ANORAK1,Anorak Various Colors,-,,,,,,,,,,,
40006251001,     FPCTCH7,Charcoal Coat,-,,,,,,,,,,,
40006252001,     GHSAIF4,The Saige Jacket - Black,-,,,,,,,,,,,
40006253001,      HLVST3,Hooded Vest,-,,,,,,,,,,,
40006254001,      HLJCK1,Jacket Black/White,-,,,,,,,,,,,
40006255001,     AGLSN26,LSN Sz. 26 - Sale,-,,,,,,,,,,,
40006256001,     AGJNSBL,Black,-,,,,,,,,,,,
40006257001,     BDCRGG5,Cargo Pant - Grey - Sale,-,,,,,,,,,,,
40006258001,     BDJOGG6,Jogger Pant - Grey - Sale,-,,,,,,,,,,,
40006259001,      CHKAI7,Kai Pant - Sale,-,,,,,,,,,,,
40006260001,    CHAGNES1,Agnes Chord,-,,,,,,,,,,,
40006261001,      FPBHP5,Black Harem Pant - Sale,-,,,,,,,,,,,
40006262001,   , Pant Slate-Black - Sale ,0,128, Apparel , Bottom ,  ,  ,  ,0,0,0,6,6
40006262001,     FPSLTP7,Pant Slate-Black - Sale,-,,,,,,,,,,,
40006263001,     FPILEG9,Poly/Rayon Leggings,-,,,,,,,,,,,
40006264001,     FPOLVCR,Olive Chord,-,,,,,,,,,,,
40006265001,     FPILGB1,Leggings - Black,-,,,,,,,,,,,
40006266001,     FPILGM2,Leggings - Maroon,-,,,,,,,,,,,
40006267001,     FPILLI4,Lacy Leggings - Ivory,-,,,,,,,,,,,
40006268001,    FPILLBL5,Lacy Leggings - Black,-,,,,,,,,,,,
40006269001,      FPKNT1,Knit Leggings - Black,-,,,,,,,,,,,
40006270001,     FSHLEG1,Legging Black - Sale,-,,,,,,,,,,,
40006271001,     FHHPNTT,Tan Pant Foldover,-,,,,,,,,,,,
40006272001,     FSHPNT7,Black Pant Foldover,-,,,,,,,,,,,
40006273001,   , Jeans-Chloe Boot Onyx Sz. 27 ,0,116, Apparel , Bottom , Pant , Denim ,  ,0,0,0,1,1
40006273001,    L99BOO27,Jeans-Chloe Boot Onyx Sz. 27,-,,,,,,,,,,,
40006274001,   , Jeans-Chloe Boot Onyx Sz. 28 ,0,116, Apparel , Bottom , Pant , Denim ,  ,0,0,0,1,1
40006274001,    L99BOO28,Jeans-Chloe Boot Onyx Sz. 28,-,,,,,,,,,,,
